WB_version,category_1,Additional_categories,Gene_set_name,Number_genes,Refs,Data_from,Rawdata,Selection_criteria,decided_by,Comment
WS283,TF Targets,mutants,Up N2 vs. nhr-49,17,https://onlinelibrary.wiley.com/doi/full/10.1111/acel.12743,Table S4,GSE107799,FDR<0.05; foldchange >=2,JN,added 2022.05.24
NA,DAF/Insulin/food,NA,UP N2-Cel-RhebRNAi-fasting,266,http://www.ncbi.nlm.nih.gov/pubmed/19079239,NA,GSE9682,NA,NA,
NA,DAF/Insulin/food,NA,UP N2-Cel-RhebRNAi-fed,768,http://www.ncbi.nlm.nih.gov/pubmed/19079239,NA,GSE9682,NA,NA,
NA,DAF/Insulin/food,NA,UP N2-Cel-ToRRNAi-fasting,473,http://www.ncbi.nlm.nih.gov/pubmed/19079239,NA,GSE9682,NA,NA,
NA,DAF/Insulin/food,NA,UP N2-Cel-ToRRNAi-fed,941,http://www.ncbi.nlm.nih.gov/pubmed/19079239,NA,GSE9682,NA,NA,
NA,Mutants,NA,"UP nduf-6 RNAi, ETC complex I",432,http://www.ncbi.nlm.nih.gov/pubmed/18178500,RawData,GSE9897,NA,NA,
NA,Mutants,NA,UP Nep-1 mutant adult,55,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE32339,Rawdata,GSE32339,NA,NA,
NA,Mutants,NA,UP Nep-1 mutant larval,12,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE32339,Rawdata,GSE32339,NA,NA,
NA,DAF/Insulin/food,NA,UP nhr-114 RNAi,1409,http://www.ncbi.nlm.nih.gov/pubmed/23499532,Rawdata,GSE43864,NA,NA,
NA,DAF/Insulin/food,NA,UP nhr-114 RNAi vs. glp-1 mutant,1055,http://www.ncbi.nlm.nih.gov/pubmed/23499532,Supp table,GSE43864,NA,NA,
NA,Mutants,NA,UP nhr-23 RNAi,133,http://www.ncbi.nlm.nih.gov/pubmed/21910973,RawData,GSE32031,NA,NA,
NA,Mutants,NA,UP nhr-25 RNAi in mex-3 mutant strain,428,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Mutants,NA,UP nhr-49 null,32,http://www.ncbi.nlm.nih.gov/pubmed/22511885,Table 1,GSE34856,NA,NA,
NA,Mutants,NA,UP nhr-66 null,54,http://www.ncbi.nlm.nih.gov/pubmed/22511885,Table S5,GSE34856,NA,NA,
NA,Mutants,NA,UP nhr-80 null,12,http://www.ncbi.nlm.nih.gov/pubmed/22511885,Table S7,GSE34856,NA,NA,
WS220,DAF/Insulin/food,NA,Up No Ivermectin No Food at 1hr vs. No Ivermectin Food at 1hr,296,https://pubmed.ncbi.nlm.nih.gov/30296941/,Dataset S1,GSE114955,FDR<0.05; foldchange >=2,JN,added 2022.05.24
NA,Mutants,NA,UP nob-1 RNAi in mex-3 mutant Strain,548,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Chemicals/stress,NA,UP NP-exposure,1487,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE15016,Rawdata,GSE15016,NA,NA,
NA,Mutants,NA,UP nth-1 mutant,494,http://www.ncbi.nlm.nih.gov/pubmed/20382984,RawData,GSE16405,NA,NA,
NA,Mutants,NA,UP nth-1;xbp-1 mutant,981,http://www.ncbi.nlm.nih.gov/pubmed/20382984,RawData,GSE16405,NA,NA,
NA,Mutants,NA,"UP nuo-5 RNAi, ETC complex I",600,http://www.ncbi.nlm.nih.gov/pubmed/18178500,RawData,GSE9897,NA,NA,
NA,TF Targets,NA,UP of endo-siRNA in stau-1 mutant,151,http://www.ncbi.nlm.nih.gov/pubmed/26921297,Table S2,GSE79217,NA,NA,add in 2016.06.03
NA,Mutants,NA,UP ogt-1(ok1207) mutant,31,http://www.ncbi.nlm.nih.gov/pubmed/20368426,DataSet S4,GSE18132,NA,NA,
NA,Mutants,NA,UP ogt-1(ok430) mutant,64,http://www.ncbi.nlm.nih.gov/pubmed/20368426,DataSet S4,GSE18132,NA,NA,
NA,Mutants,NA,UP ogt-1(tm1046) mutant,34,http://www.ncbi.nlm.nih.gov/pubmed/20368426,DataSet S4,GSE18132,NA,NA,
NA,Chemicals/stress,NA,"UP on 15 vs. 25 C, larva",303,http://www.ncbi.nlm.nih.gov/pubmed/26027928,Supplemental Table 2 (A),GSE62297,NA,NA,
NA,Chemicals/stress,NA,"UP on 15 vs. 25 C, larva, dependent on daf-16",135,http://www.ncbi.nlm.nih.gov/pubmed/26027928,Supplemental Table 2 (D),GSE62297,NA,NA,
NA,Microbes,NA,UP on B. thuringiensis DB27,2095,http://www.ncbi.nlm.nih.gov/pubmed/23028509,Supp Table S1,GSE36636,NA,NA,
NA,Microbes,NA,UP on S. aureus,29,http://www.ncbi.nlm.nih.gov/pubmed/23028509,Supp Table S1,GSE36636,NA,NA,
NA,Microbes,NA,UP on S. marcescens,650,http://www.ncbi.nlm.nih.gov/pubmed/23028509,Supp Table S1,GSE36636,NA,NA,
NA,Microbes,NA,UP on X. nematophila,216,http://www.ncbi.nlm.nih.gov/pubmed/23028509,Supp Table S1,GSE36636,NA,NA,
NA,Chemicals/stress,NA,UP osm-11 mutant,313,http://www.ncbi.nlm.nih.gov/pubmed/20126308,Table S4,GSE19310,NA,NA,
NA,Chemicals/stress,NA,UP osm-7 mutant,201,http://www.ncbi.nlm.nih.gov/pubmed/20126308,Table S2,GSE19310,NA,NA,
NA,Chemicals/stress,NA,UP osm-8 mutant,875,http://www.ncbi.nlm.nih.gov/pubmed/20126308,Table S3,GSE19310,NA,NA,
NA,Development/Dauer/Aging,NA,UP overexpressed SIR-2.1,280,http://www.ncbi.nlm.nih.gov/pubmed/16256736,Table S1.,GSE4402,NA,NA,
NA,Microbes,NA,"UP P.luminescens 24h, RNASeq",3036,http://www.ncbi.nlm.nih.gov/pubmed/21602919,Supplemental Table S9,NA,NA,NA,
NA,Microbes,NA,"UP P.luminescens 24h, TillingArray",3810,http://www.ncbi.nlm.nih.gov/pubmed/21602919,Supplemental Table S9,NA,NA,NA,
NA,Mutants,NA,UP pal-1 RNAi in mex-3 mutant strain,248,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Tissue,NA,"UP par-1 vs skn-1, pharyngeally expressed",230,http://www.ncbi.nlm.nih.gov/pubmed/11823633,Supplementary table 3,GSE3681,NA,NA,
NA,DAF/Insulin/food,NA,UP pcca-1 strain fed Comamonas DA1877,256,http://www.ncbi.nlm.nih.gov/pubmed/23540702,Rawdata,GSE43952,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 0 min after 4 cell stage,133,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 101 min after 4 cell stage,319,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 122 min after 4 cell stage,207,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 143 min after 4 cell stage,305,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 186 min after 4 cell stage,130,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 23 min after 4 cell stage,600,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 41 min after 4 cell stage,471,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 53 min after 4 cell stage,615,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 66 min after 4 cell stage,198,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1 mutant 83 min after 4 cell stage,433,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 0 min after 4 cell stage,375,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 101 min after 4 cell stage,234,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 122 min after 4 cell stage,397,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 143 min after 4 cell stage,363,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 186 min after 4 cell stage,460,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 23 min after 4 cell stage,836,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 41 min after 4 cell stage,534,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 53 min after 4 cell stage,984,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 66 min after 4 cell stage,808,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Mutants,NA,UP pie-1; pal-1(RNAi) mutant 83 min after 4 cell stage,501,http://www.ncbi.nlm.nih.gov/pubmed/15772128,RawData,GSE2180,NA,NA,
NA,Microbes,NA,UP PMK-1 and confirmed for resistance to PA14,38,http://www.ncbi.nlm.nih.gov/pubmed/17096597,Supp Table S6,GSE5793,NA,NA,
NA,Mutants,NA,UP pmk-1 mutant,1580,http://www.ncbi.nlm.nih.gov/pubmed/23117578,RawData,GSE41205,NA,NA,
NA,Mutants,NA,UP rde-1 mutant,63,http://www.ncbi.nlm.nih.gov/pubmed/17526642,Table S1,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP rde-1(ne300) mutant,145,http://www.ncbi.nlm.nih.gov/pubmed/17526642,RawData,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP rde-4 mutant,413,http://www.ncbi.nlm.nih.gov/pubmed/17526642,Table S1,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP rde-4(ne299) mutant,116,http://www.ncbi.nlm.nih.gov/pubmed/17526642,RawData,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP rde-4(ne337) mutant,203,http://www.ncbi.nlm.nih.gov/pubmed/17526642,RawData,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP rrf-3 and eri-1 mutant,72,http://www.ncbi.nlm.nih.gov/pubmed/17919598,Table 1,GSE8659,NA,NA,
NA,Mutants,NA,UP rrf-3 mutant,567,http://www.ncbi.nlm.nih.gov/pubmed/17919598,Rawdata,GSE8659,NA,NA,
WS258,Microbes,NA,Up S. maltophilia JCMS vs E. coli OP50,24,https://pubmed.ncbi.nlm.nih.gov/30177956/,Table 3,GSE107272,Benjamini-Hochberg<0.05; foldchange >= 1.5,authors,added 2022.05.24
WS258,Microbes,NA,Up S. maltophilia JCMS vs. S. maltophilia K279a,384,https://pubmed.ncbi.nlm.nih.gov/30177956/,Table 3,GSE107272,Benjamini-Hochberg<0.05; foldchange >= 1.5,authors,added 2022.05.24
WS258,Microbes,NA,Up S. maltophilia K279a vs. E. coli OP50,2,https://pubmed.ncbi.nlm.nih.gov/30177956/,Table 3,GSE107272,Benjamini-Hochberg<0.05; foldchange >= 1.5,authors,added 2022.05.24
NA,Microbes,NA,"UP S. marcescens 24h, cDNAArray",167,http://www.ncbi.nlm.nih.gov/pubmed/21602919,Supplemental Table S9,NA,NA,NA,
NA,Microbes,NA,"UP S. marcescens 24h, RNASeq",2272,http://www.ncbi.nlm.nih.gov/pubmed/21602919,Supplemental Table S9,NA,NA,NA,
NA,Microbes,NA,"UP S. marcescens 24h, TillingArray",2660,http://www.ncbi.nlm.nih.gov/pubmed/21602919,Supplemental Table S9,NA,NA,NA,
NA,Mutants,NA,UP scrt-1 RNAi in mex-3 mutant strain,107,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
WS210,DAF/Insulin/food,development,Up short term dauer fed vs short term dauer starved,131,https://pubmed.ncbi.nlm.nih.gov/30049782/,File _S1,GSE113500,FDR<0.05; foldchange >=2,JN,added 2022.05.24
NA,Development/Dauer/Aging,NA,UP SLR-2-responsive,359,http://www.ncbi.nlm.nih.gov/pubmed/18437219,Figure S2,GSE9246,NA,NA,
NA,Development/Dauer/Aging,NA,UP SLR-2-responsive and presented in SAGE,61,http://www.ncbi.nlm.nih.gov/pubmed/18437219,Figure S4,GSE9246,NA,NA,
NA,Development/Dauer/Aging,NA,UP sma-2 L4 or sma-4 L4 vs. N2,513,http://www.ncbi.nlm.nih.gov/pubmed/20946987,Table S2,GSE23509,NA,NA,
NA,Development/Dauer/Aging,NA,UP sma-2;fem-1 vs. fem-1,383,http://www.ncbi.nlm.nih.gov/pubmed/20946987,Table S2,GSE23509,NA,NA,
NA,Development/Dauer/Aging,NA,UP sma-9 knock-out,70,http://www.ncbi.nlm.nih.gov/pubmed/17397820,Supplementary Table 3,E-MEXP-687,NA,NA,
NA,Other,NA,UP Space Flight,1682,http://www.ncbi.nlm.nih.gov/pubmed/22768380,NA,GSE36358,NA,NA,
WBcel235,Mutants,NA,Up specific ints-1,350,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-11,113,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-2,153,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-4,99,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-5,739,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-6,254,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-7,27,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-8,35,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
WBcel235,Mutants,NA,Up specific ints-9,115,https://pubmed.ncbi.nlm.nih.gov/30807579/,S4 Table,GSE111083,no information given,authors,
NA,Mutants,NA,UP spg-7 RNAi,644,http://www.ncbi.nlm.nih.gov/pubmed/22700657,Table S2,GSE38196,NA,NA,
NA,Mutants,NA,UP spg-7 RNAi dependent on atfs-1,360,http://www.ncbi.nlm.nih.gov/pubmed/22700657,Table S3,GSE38196,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf1 vs. N2),1090,http://www.ncbi.nlm.nih.gov/pubmed/19379696,rawdata,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf13 vs. N2),1620,http://www.ncbi.nlm.nih.gov/pubmed/19379696,rawdata,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf13 vs. sprf1),130,http://www.ncbi.nlm.nih.gov/pubmed/19379696,Fig S7,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf26 vs. N2),1262,http://www.ncbi.nlm.nih.gov/pubmed/19379696,rawdata,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf26 vs. sprf1),183,http://www.ncbi.nlm.nih.gov/pubmed/19379696,Fig S7,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant (sprf26 vs. sprf13),126,http://www.ncbi.nlm.nih.gov/pubmed/19379696,Fig S7,GSE14432,NA,NA,
NA,Mutants,NA,UP spr-5 mutant vs. N2 (all),422,http://www.ncbi.nlm.nih.gov/pubmed/19379696,rawdata,GSE14432,NA,NA,
NA,Microbes,NA,UP Strain infection RC301 vs. Control,17,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Chemicals/stress,NA,UP Strain Liquid RC301 vs. Control,74,http://www.ncbi.nlm.nih.gov/pubmed/22669615,RawData,GSE34650,NA,NA,
NA,Mutants,NA,UP tax-6 null,988,http://www.ncbi.nlm.nih.gov/pubmed/21331044,Supp table S3,GSE25513,NA,NA,
NA,Mutants,NA,"UP tbx-8,9 RNAi in mex-3 mutant strain",186,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Mutants,NA,UP tdp-1 mutant,1574,http://www.ncbi.nlm.nih.gov/pubmed/22232551,Table S1,GSE34113,NA,NA,
NA,Microbes,NA,UP to PA14,258,http://www.ncbi.nlm.nih.gov/pubmed/17096597,Supp Table S4,GSE5793,NA,NA,
NA,Microbes,NA,UP to soil bacteria vs OP50,27,http://www.ncbi.nlm.nih.gov/pubmed/19503598,Table S2,GSE15923,NA,NA,
NA,Mutants,NA,UP tom-1 mutant,84,http://www.ncbi.nlm.nih.gov/pubmed/16103915,Rawdata,GSE2210,NA,NA,
NA,Mutants,NA,Up transgenic aex-3::his-SUMO-1,357,http://www.ncbi.nlm.nih.gov/pubmed/21253676,RawData,GSE19972,NA,NA,
NA,Mutants,NA,Up transgenic myo-4::his-SUMO-1,286,http://www.ncbi.nlm.nih.gov/pubmed/21253676,RawData,GSE19972,NA,NA,
NA,Chemicals/stress,NA,UP treated by 0.5mgl CPF,167,http://www.ncbi.nlm.nih.gov/pubmed/20808445,Supp table S1,GSE16719,NA,NA,
NA,Chemicals/stress,NA,UP treated by 0.5mgl CPF+ 1 mgl DZN,164,http://www.ncbi.nlm.nih.gov/pubmed/20808445,Supp table S1,GSE16719,NA,NA,
NA,Chemicals/stress,NA,UP treated by 1 mgl DZN,123,http://www.ncbi.nlm.nih.gov/pubmed/20808445,Supp table S1,GSE16719,NA,NA,
NA,Chemicals/stress,NA,UP treated by 100 um plumbagin,407,http://www.ncbi.nlm.nih.gov/pubmed/21765926,RawData,GSE28301,NA,NA,
NA,Chemicals/stress,NA,UP treated by pRJ-Fr. 5,154,http://www.ncbi.nlm.nih.gov/pubmed/21858156,Table S2.,GSE26094,NA,NA,
NA,Microbes,NA,UP treated by RPW-24,267,http://www.ncbi.nlm.nih.gov/pubmed/22719261,Table S1,GSE37266,NA,NA,
NA,Mutants,NA,UP unc-120 mutant muscle,369,http://www.ncbi.nlm.nih.gov/pubmed/22219512,Supp table S1,GSE31602,NA,NA,
NA,Mutants,NA,UP unc-120 mutant total,33,http://www.ncbi.nlm.nih.gov/pubmed/22219512,Supp table S1,GSE31602,NA,NA,
NA,Mutants,NA,UP unc-120 RNAi in mex-3 mutant strain,228,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Mutants,NA,UP unc-32(e189);dcr-1(ok247) vs. unc-32(e189),1120,http://www.ncbi.nlm.nih.gov/pubmed/17526642,Table S1,E-MEXP-956,NA,NA,
NA,Mutants,NA,UP unc-37 mutant A-class neurons,657,http://www.ncbi.nlm.nih.gov/pubmed/17289921,Rawdata,GSE32467,NA,NA,
NA,Mutants,NA,UP unc-43 mutant,79,http://www.ncbi.nlm.nih.gov/pubmed/16103915,Rawdata,GSE2210,NA,NA,
NA,Mutants,NA,UP unc-62 RNAi,116,http://www.ncbi.nlm.nih.gov/pubmed/23468654,Supplemental Dataset 1,GSE39574,NA,NA,
WS220,DAF/Insulin/food,NA,Up under dietary restrictions,254,https://pubmed.ncbi.nlm.nih.gov/31253655/,Table S1,GSE119485,FDR < 0.05; foldchange >= 2,authors,added 2022.05.24
NA,Mutants,NA,UP ung-1 mutant,191,http://www.ncbi.nlm.nih.gov/pubmed/20493785,Rawdata,GSE21467,NA,NA,
NA,Mutants,NA,UP vab-7 RNAi in mex-3 mutant strain,145,http://www.ncbi.nlm.nih.gov/pubmed/18277379,RawData,GSE9665,NA,NA,
NA,Mutants,NA,up variably elf-1 dpl-1 lin-35 mutant,42,http://www.ncbi.nlm.nih.gov/pubmed/16854972,Supplemental Table 1,GSE5071,NA,NA,
NA,Mutants,NA,UP wdr-5 mutant Day1,3098,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
NA,Mutants,NA,UP wdr-5 mutant Day1 Transgenerational,1102,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
NA,Mutants,NA,UP wdr-5 mutant Day2,861,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
NA,Mutants,NA,UP wdr-5 mutant Day2 Transgenerational,54,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
WS283,Chemicals/stress,NA,Up when fed with Lactyferrin Classic Drinkable (LfCD) nutritional supplement product,41,https://pubmed.ncbi.nlm.nih.gov/28265360/,Supplementary file 2,GSE71482,p < 0.01; foldchange >= 1,authors,added 2022.05.24
NA,DAF/Insulin/food,NA,UP xbp-1 mutant on daf-2(e1368),124,http://www.ncbi.nlm.nih.gov/pubmed/20460307,NA,GSE20148,NA,NA,
NA,DAF/Insulin/food,NA,UP xbp-1 mutant on daf-2(e1370),216,http://www.ncbi.nlm.nih.gov/pubmed/20460307,NA,GSE20148,NA,NA,
NA,Mutants,NA,UP xpa-1 mutant,724,http://www.ncbi.nlm.nih.gov/pubmed/20382984,RawData,GSE16405,NA,NA,
NA,Microbes,NA,UP Y. pestis vs. E. coli,98,http://www.ncbi.nlm.nih.gov/pubmed/20133945,Supp table,GSE20053,NA,NA,
NA,Mutants,NA,UP Y56A3A.19 RNAi ETC complex I,887,http://www.ncbi.nlm.nih.gov/pubmed/18178500,RawData,GSE9897,NA,NA,
NA,Development/Dauer/Aging,NA,UP Young vs. Old,293,http://www.ncbi.nlm.nih.gov/pubmed/17472752,NA,GSE4766,NA,NA,
WS283,Development/Dauer/Aging,daf;mutants,UP youngadults vs gld1,8,https://pubmed.ncbi.nlm.nih.gov/26759963/,GEO Supplementary,GSE65406,padj < 0.05; foldchange >= 2,JN,added 2022.05.24
WS283,Microbes,NA,Upregulated by P. aeruginosa PA14 in liquid,167,https://pubmed.ncbi.nlm.nih.gov/28662060/,S1 Table,GSE55422,foldchange >= 2,authors,added 2022.05.24
WS283,Microbes,NA,Upregulated by P. aeruginosa PA14 on Slow Killing plates,158,https://pubmed.ncbi.nlm.nih.gov/28662060/,S1 Table,GSE55422,foldchange >= 2,authors,added 2022.05.24
WS283,Chemicals/stress,NA,Upregulated in Phenanthroline,598,https://pubmed.ncbi.nlm.nih.gov/28662060/,S4 Table,GSE55422,foldchange >= 2,authors,added 2022.05.24
NA,Mutants,NA,"UTR3 enriched and down in alg-3, alg-4 double mutant dependent 26G-RNA targets",129,http://www.ncbi.nlm.nih.gov/pubmed/20133686,Supplemental Table S4,GSE18719,NA,NA,
NA,Mutants,NA,"UTR5 enriched and down in alg-3, alg-4 double mutant dependent 26G-RNA targets",157,http://www.ncbi.nlm.nih.gov/pubmed/20133686,Supplemental Table S4,GSE18719,NA,NA,
NA,Chemicals/stress,NA,UV regulated under glp-1 mutant,137,http://www.ncbi.nlm.nih.gov/pubmed/19879883,Supplementary Material 9,GSE15159,NA,NA,
NA,Chemicals/stress,NA,UV regulated under xpa-1 mutant,95,http://www.ncbi.nlm.nih.gov/pubmed/19879883,Supplementary Material 9,GSE15159,NA,NA,
NA,Mutants,NA,"UV regulated, N2",28,http://www.ncbi.nlm.nih.gov/pubmed/19879883,Re-analysis (fdr<0.01 & fold>=2),GSE15159,NA,NA,
NA,TF Targets,NA,Validated Pal-1 targets,25,http://www.ncbi.nlm.nih.gov/pubmed/15772128,Table 1,NA,NA,NA,
NA,TF Targets,NA,W03F9.2 LY targets (Araya),36,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,W03F9.2 YA targets (Araya),36,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,WAGO 22G-RNA Targets,2715,http://www.ncbi.nlm.nih.gov/pubmed/22738724,Table S5,GSE38723,NA,NA,
NA,Other,NA,WAGO loci with perfect piRNA targeting site,29,http://www.ncbi.nlm.nih.gov/pubmed/22738724,Table S1,GSE38723,NA,NA,
NA,Other,NA,WAGO loci with piRNA target sites that maintain 22G-RNA levels in a prg-1 mutant,93,http://www.ncbi.nlm.nih.gov/pubmed/22738724,Table S1,GSE38723,NA,NA,
NA,Other,NA,wdr-5 negatively regulated,312,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
NA,Other,NA,wdr-5 positively regulated,444,http://www.ncbi.nlm.nih.gov/pubmed/22012258,Supplementary Table 7,GSE31043,NA,NA,
NA,Other,NA,worm fly orthologs,3744,http://www.ncbi.nlm.nih.gov/pubmed/14730301,Supplementary Table 1,NA,NA,NA,
NA,Other,NA,worm Yeast orthologs,1578,http://www.ncbi.nlm.nih.gov/pubmed/14730301,Supplementary Table 2,NA,NA,NA,
NA,Tissue,NA,WT-Pico Pan-neural Depleted Genes,1283,http://www.ncbi.nlm.nih.gov/pubmed/18284693,Additional File 2,GSE9485,NA,NA,
NA,Tissue,NA,WT-Pico Pan-neural Enriched Genes,1587,http://www.ncbi.nlm.nih.gov/pubmed/18284693,Additional File 2,GSE9485,NA,NA,
NA,Development/Dauer/Aging,NA,Z2 and Z3 enriched genes,978,http://www.ncbi.nlm.nih.gov/pubmed/21177967,Supp file 2,GSE23262-9,NA,NA,
NA,TF Targets,NA,ZAG-1 L2 targets (Araya),86,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,Mutants,NA,zfp-1 targets,2551,http://www.ncbi.nlm.nih.gov/pubmed/23806335,Table S3,GSE40573,NA,NA,
NA,TF Targets,NA,ZIP-2 L4 targets (Araya),39,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,ZIP-8 EM targets (Araya),140,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,ZK546.5 L2 Targets (Araya),140,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
NA,TF Targets,NA,ZK546.5 L3 Targets (Araya),89,http://www.ncbi.nlm.nih.gov/pubmed/25164749,http://www.broadinstitute.org/~anshul/projects/worm,http://www.modencode.org/,NA,NA,add in 2016.07.01
