Categories,Gene Set name,Refs,Rawdata,Additional categories,
Mutants,Down in jmjd-5 in young adult hermaphrodites (G6),https://pubmed.ncbi.nlm.nih.gov/28207814/,GSE93086,epigenetics,
Mutants,Up in jmjd-5 in young adult hermaphrodites (G0),https://pubmed.ncbi.nlm.nih.gov/28207814/,GSE93086,epigenetics,
Mutants,Up in jmjd-5 in young adult hermaphrodites (G1),https://pubmed.ncbi.nlm.nih.gov/28207814/,GSE93086,epigenetics,
Mutants,Up in jmjd-5 in young adult hermaphrodites (G6),https://pubmed.ncbi.nlm.nih.gov/28207814/,GSE93086,epigenetics,
Chemicals/stress,Down by iron oxide nanoparticles (SPIONs) exposure,https://pubmed.ncbi.nlm.nih.gov/28673184/,GSE93186,NA,
Chemicals/stress,Up by iron oxide nanoparticles (SPIONs) exposure,https://pubmed.ncbi.nlm.nih.gov/28673184/,GSE93186,NA,
Mutants,Down in clk-1,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Down in daf-2,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Down in isp-1,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Down in nuo-6,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Down in sod-2,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Up in clk-1,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Up in daf-2,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Up in isp-1,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Up in nuo-6,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Mutants,Up in sod-2,https://pubmed.ncbi.nlm.nih.gov/29522556/,GSE93724,daf,
Development/Dauer/Aging,Down in daf-2(-) in a smg-2 dependent manner,https://pubmed.ncbi.nlm.nih.gov/28276441/,GSE94077,daf,
Development/Dauer/Aging,Up in daf-2(-) in a smg-2 dependent manner,https://pubmed.ncbi.nlm.nih.gov/28276441/,GSE94077,daf,
Mutants,Down in pry-1 L1 larvae,https://pubmed.ncbi.nlm.nih.gov/30403720/,GSE94412,NA,
Mutants,Up in pry-1 L1 larvae,https://pubmed.ncbi.nlm.nih.gov/30403720/,GSE94412,NA,
Mutants,Down in emb-4(hc60),https://pubmed.ncbi.nlm.nih.gov/28787592/,GSE94455,NA,
Mutants,Up in emb-4(hc60),https://pubmed.ncbi.nlm.nih.gov/28787592/,GSE94455,NA,
Chemicals/stress,down by heat-shock (McCarroll),http://www.ncbi.nlm.nih.gov/pubmed/14730301,GSE946,NA,
Chemicals/stress,UP by heat-shock (McCarroll),http://www.ncbi.nlm.nih.gov/pubmed/14730301,GSE946,NA,
Mutants,Down in mir-35-41 mutants at 20C,https://pubmed.ncbi.nlm.nih.gov/28279983/,GSE94701,NA,
Mutants,Down in mir-35-41 mutants at 25C,https://pubmed.ncbi.nlm.nih.gov/28279983/,GSE94701,NA,
Mutants,Up in mir-35-41 mutants at 20C,https://pubmed.ncbi.nlm.nih.gov/28279983/,GSE94701,NA,
Mutants,Up in mir-35-41 mutants at 25C,https://pubmed.ncbi.nlm.nih.gov/28279983/,GSE94701,NA,
Tissue,WT-Pico Pan-neural Depleted Genes,http://www.ncbi.nlm.nih.gov/pubmed/18284693,GSE9485,NA,
Tissue,WT-Pico Pan-neural Enriched Genes,http://www.ncbi.nlm.nih.gov/pubmed/18284693,GSE9485,NA,
Microbes,Down in N2 by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,NA,
Mutants,Down in sid-3 mutants by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,pathogens,
Mutants,Down in sta-1 mutants by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,pathogens,
Microbes,Up in N2 by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,NA,
Mutants,Up in sid-3 mutants by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,pathogens,
Mutants,Up in sta-1 mutants by Orsay Virus infection,https://journals.asm.org/doi/full/10.1128/mBio.00924-17,GSE95229,pathogens,
Mutants,Down in isp-1 mutants,https://pubmed.ncbi.nlm.nih.gov/28392283/,GSE95240,NA,
Chemicals/stress,Up by Pyoverdine,https://pubmed.ncbi.nlm.nih.gov/29532717/,GSE95510,NA,
Microbes,Down by E. Faecalis infection,https://pubmed.ncbi.nlm.nih.gov/29436902/,GSE95636,NA,
Microbes,Down by E. faecium infection,https://pubmed.ncbi.nlm.nih.gov/29436902/,GSE95636,NA,
Microbes,Up by E. Faecalis infection,https://pubmed.ncbi.nlm.nih.gov/29436902/,GSE95636,NA,
Microbes,Up by E. faecium infection,https://pubmed.ncbi.nlm.nih.gov/29436902/,GSE95636,NA,
Mutants,Up in daf-19 in 3-fold embryo,https://pubmed.ncbi.nlm.nih.gov/29301909/,GSE96068,development,
Mutants,Up in daf-19 in adult ,https://pubmed.ncbi.nlm.nih.gov/29301909/,GSE96068,development,
Mutants,Up in daf-19 in L1 larvae,https://pubmed.ncbi.nlm.nih.gov/29301909/,GSE96068,development,
Mutants,Down elt-1 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down elt-3 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down hlh-1 RNAi used mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down hnd-1 RNAi used mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down lin-26 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down nhr-25 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down nob-1 RNAi in mex-3 mutant Strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down pal-1 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down scrt-1 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,"Down tbx-8,9 RNAi in mex-3 mutant strain",http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down unc-120 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,Down vab-7 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP elt-1 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP elt-3 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP hlh-1 RNAi used mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP hnd-1 RNAi used mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP lin-26 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP nhr-25 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP nob-1 RNAi in mex-3 mutant Strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP pal-1 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP scrt-1 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,"UP tbx-8,9 RNAi in mex-3 mutant strain",http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP unc-120 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
Mutants,UP vab-7 RNAi in mex-3 mutant strain,http://www.ncbi.nlm.nih.gov/pubmed/18277379,GSE9665,NA,
DAF/Insulin/food,Down N2-Cel-RhebRNAi-fasting,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,Down N2-Cel-RhebRNAi-fed,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,Down N2-Cel-ToRRNAi-fasting,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,Down N2-Cel-ToRRNAi-fed,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,UP N2-Cel-RhebRNAi-fasting,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,UP N2-Cel-RhebRNAi-fed,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,UP N2-Cel-ToRRNAi-fasting,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
DAF/Insulin/food,UP N2-Cel-ToRRNAi-fed,http://www.ncbi.nlm.nih.gov/pubmed/19079239,GSE9682,NA,
Mutants,down by mdt-15 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/20929438,GSE9720,NA,
Mutants,UP by albendazole exposure,http://www.ncbi.nlm.nih.gov/pubmed/20929438,GSE9720,NA,
Mutants,Down in drh-3(rrr2) mutant,https://pubmed.ncbi.nlm.nih.gov/29579041/,GSE97592,NA,
Mutants,Up in drh-3(rrr2) mutant,https://pubmed.ncbi.nlm.nih.gov/29579041/,GSE97592,NA,
Mutants,Up in glp-4(bn2) worms fed on E. coli HT115,https://pubmed.ncbi.nlm.nih.gov/30865620/,GSE97678,daf;pathogens,
Mutants,Down in xrn-2 mutants downstream,https://pubmed.ncbi.nlm.nih.gov/29021241/,GSE97775,NA,
Mutants,Down in xrn-2 mutants upstream,https://pubmed.ncbi.nlm.nih.gov/29021241/,GSE97775,NA,
Mutants,Up in xrn-2 mutants downstream,https://pubmed.ncbi.nlm.nih.gov/29021241/,GSE97775,NA,
Mutants,Up in xrn-2 mutants upstream,https://pubmed.ncbi.nlm.nih.gov/29021241/,GSE97775,NA,
Mutants,Down in nlg-1(-) mutants ,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Mutants,Down in nrx-1(-) mutants ,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Mutants,Down in nrx-1(-);nlg-1(-) mutants,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Mutants,Up in nlg-1(-) mutants ,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Mutants,Up in nrx-1(-) mutants ,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Mutants,Up in nrx-1(-);nlg-1(-) mutants,https://pubmed.ncbi.nlm.nih.gov/28879499/,GSE97980,NA,
Development/Dauer/Aging,Up in LIN-41 immunopurification (IP) ,https://pubmed.ncbi.nlm.nih.gov/28576864/,GSE98130,mutants,
Development/Dauer/Aging,Up in OMA-1 immunopurification (IP) ,https://pubmed.ncbi.nlm.nih.gov/28576864/,GSE98130,mutants,
Development/Dauer/Aging,Up in OMA-1 immunopurification (IP) compared to lysate (data from Spike et al. 2014b).,https://pubmed.ncbi.nlm.nih.gov/28576864/,GSE98130,mutants,
Chemicals/stress,Down by trehalose in N2 ,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Chemicals/stress,Down by trehalose in tps-1;tps-2 ,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Chemicals/stress,Down by trehalose N2 vs. tps-1;tps-2,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Chemicals/stress,Up by trehalose in N2 ,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Chemicals/stress,Up by trehalose in tps-1;tps-2 ,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Chemicals/stress,Up by trehalose N2 vs. tps-1;tps-2,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,mutants,
Mutants,Up in tps-1;tps-2 ,https://pubmed.ncbi.nlm.nih.gov/29063832/,GSE98544,NA,
DAF/Insulin/food,Down by high glucose diet,https://pubmed.ncbi.nlm.nih.gov/28627510/,GSE98576,NA,
DAF/Insulin/food,Up by high glucose diet,https://pubmed.ncbi.nlm.nih.gov/28627510/,GSE98576,NA,
Tissue,Down in adr-2(-),https://elifesciences.org/articles/28625#info,GSE98869,mutants,
Tissue,Up in adr-2(-),https://elifesciences.org/articles/28625#info,GSE98869,mutants,
Mutants,Down in alg-1(gk214),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Down in alg-2(ok304),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Down in alg-5(ram2),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Up in alg-1(gk214),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Up in alg-2(ok304),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Up in alg-5(ram2),https://pubmed.ncbi.nlm.nih.gov/28645154/,GSE98935,development,
Mutants,Down C34B2.8 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,Down D2030.4 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"Down gas-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"Down isp-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"Down mev-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"Down nduf-6 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"Down nuo-5 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,Down Y56A3A.19 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,UP Y56A3A.19 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,UP C34B2.8 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,UP D2030.4 RNAi ETC complex I,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"UP gas-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"UP isp-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"UP mev-1 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"UP nduf-6 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Mutants,"UP nuo-5 RNAi, ETC complex I",http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9897,NA,
Chemicals/stress,Down in high maximum velocity,https://pubmed.ncbi.nlm.nih.gov/32350153/,GSE99020,NA,
Chemicals/stress,Up in high maximum velocity,https://pubmed.ncbi.nlm.nih.gov/32350153/,GSE99020,NA,
Mutants,Down gas-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9967,NA,
Mutants,UP gas-1 mutant,http://www.ncbi.nlm.nih.gov/pubmed/18178500,GSE9967,NA,
Mutants,Down by pmt-2(RNAi),https://pubmed.ncbi.nlm.nih.gov/30333136/,GSE99763,NA,
Chemicals/stress,Down by Tunicamycin,https://pubmed.ncbi.nlm.nih.gov/30333136/,GSE99763,NA,
Mutants,Up by pmt-2(RNAi),https://pubmed.ncbi.nlm.nih.gov/30333136/,GSE99763,NA,
Chemicals/stress,Up by Tunicamycin,https://pubmed.ncbi.nlm.nih.gov/30333136/,GSE99763,NA,
Mutants,mis-regulated deps-1 mutant germ lines,http://www.ncbi.nlm.nih.gov/pubmed/18234720,GSE9993,NA,
Development/Dauer/Aging,Dauer SAGE tag (Jones),http://www.ncbi.nlm.nih.gov/pubmed/11483575,http://elegans.bcgsc.ca/SAGE/,NA,
TF Targets,14 skn-1 targets,http://www.ncbi.nlm.nih.gov/pubmed/21765926,NA,NA,
Development/Dauer/Aging,Changed between long- and short-lived animals,http://www.ncbi.nlm.nih.gov/pubmed/22081913,NA,NA,
Mutants,Changed by mtss-1 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/17900564,NA,NA,
Development/Dauer/Aging,Climbing nodes,http://www.ncbi.nlm.nih.gov/pubmed/12620986,NA,NA,
Other,Cytochrome P450 (Menzel),http://www.ncbi.nlm.nih.gov/pubmed/11697852,NA,NA,
DAF/Insulin/food,daf-16 targets by ChIP,http://www.ncbi.nlm.nih.gov/pubmed/16380712,NA,NA,
DAF/Insulin/food,daf-2 pathway targets,http://www.ncbi.nlm.nih.gov/pubmed/21765926,NA,NA,
Development/Dauer/Aging,Dauer enriced,http://www.ncbi.nlm.nih.gov/pubmed/12620986,NA,NA,
Development/Dauer/Aging,Dauer recovery,http://www.ncbi.nlm.nih.gov/pubmed/12620986,NA,NA,
Development/Dauer/Aging,Dauer specific,http://www.ncbi.nlm.nih.gov/pubmed/12620986,NA,NA,
DAF/Insulin/food,"decreased abundance by daf-2 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/17673661,NA,NA,
TF Targets,decreased small RNAs reads by starved at P0,http://www.ncbi.nlm.nih.gov/pubmed/25018105,NA,NA,
Chemicals/stress,down by 16 mg/l aldicarb,http://www.ncbi.nlm.nih.gov/pubmed/21253838,NA,NA,
Chemicals/stress,down by Acrylamide,http://www.ncbi.nlm.nih.gov/pubmed/23566034,NA,NA,
Mutants,"down by age-1(mg44, m333) mutant",http://www.ncbi.nlm.nih.gov/pubmed/19764929,NA,NA,
Other,down by alpha-synuclein,http://www.ncbi.nlm.nih.gov/pubmed/16626960,NA,NA,
Chemicals/stress,down by aqueous garlic extract,http://www.ncbi.nlm.nih.gov/pubmed/25940980,NA,NA,
Chemicals/stress,"down by aqueous garlic extract, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25940980,NA,NA,
Microbes,"down by B. thuringiensis (BT247), proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25452134,NA,NA,
Development/Dauer/Aging,"down by bar-1(ga80), with development effect",http://www.ncbi.nlm.nih.gov/pubmed/24819947,NA,NA,
Microbes,"down by Bt toxin,Cry5B",http://www.ncbi.nlm.nih.gov/pubmed/15256590,NA,NA,
Chemicals/stress,down by Cadmium (Huffman),http://www.ncbi.nlm.nih.gov/pubmed/15256590,NA,NA,
Mutants,down by cep-1,http://www.ncbi.nlm.nih.gov/pubmed/24586177,NA,NA,
Mutants,down by cep-1(lg12501) mutant,http://www.ncbi.nlm.nih.gov/pubmed/18627611,NA,NA,
Mutants,down by cgh-1 RNAi,http://www.ncbi.nlm.nih.gov/pubmed/22693456,NA,NA,
DAF/Insulin/food,down by daf-12(rh273) mutant,http://www.ncbi.nlm.nih.gov/pubmed/15489294,NA,NA,
DAF/Insulin/food,down by daf-2 mutant & RNAi (Murphy),http://www.ncbi.nlm.nih.gov/pubmed/12845331,NA,NA,
DAF/Insulin/food,down by daf-2 mutant (day 6),http://www.ncbi.nlm.nih.gov/pubmed/15837805,NA,NA,
DAF/Insulin/food,down by dafachronic acid (daf-12 activated),http://www.ncbi.nlm.nih.gov/pubmed/25774872,NA,NA,
Microbes,down by E. carotovora (Wong),http://www.ncbi.nlm.nih.gov/pubmed/17875205,NA,NA,
Microbes,"down by E. coli strain LF82 at 72h, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/21389771,NA,NA,
Microbes,down by E. faecalis (Wong),http://www.ncbi.nlm.nih.gov/pubmed/17875205,NA,NA,
DAF/Insulin/food,down by Fasting (Lee),http://www.ncbi.nlm.nih.gov/pubmed/25202121,NA,NA,
Chemicals/stress,down by gamma ray at 6h,http://www.ncbi.nlm.nih.gov/pubmed/18627611,NA,NA,
Chemicals/stress,down by garlic constituent diallyl trisulfide,http://www.ncbi.nlm.nih.gov/pubmed/21296648,NA,NA,
Chemicals/stress,down by Glucose-Fed,http://www.ncbi.nlm.nih.gov/pubmed/25762526,NA,NA,
Mutants,down by hbl-1 overexpression,http://www.ncbi.nlm.nih.gov/pubmed/19923914,NA,NA,
Mutants,down by hif-1(ia4) mutant under isp-1(qm150) mutant,http://www.ncbi.nlm.nih.gov/pubmed/25288734,NA,NA,
Chemicals/stress,down by humus exposure,http://www.ncbi.nlm.nih.gov/pubmed/16294870,NA,NA,
Mutants,down by isp-1 mutant (Cristina),http://www.ncbi.nlm.nih.gov/pubmed/19360127,NA,NA,
Mutants,down by mec-8 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25798732,NA,NA,
Mutants,"down by mec-8 mutant, exons",http://www.ncbi.nlm.nih.gov/pubmed/25798732,NA,NA,
Microbes,down by N. parisii at 30h,http://www.ncbi.nlm.nih.gov/pubmed/24945527,NA,NA,
Microbes,down by N. parisii at 40h,http://www.ncbi.nlm.nih.gov/pubmed/24945527,NA,NA,
Microbes,down by N. parisii at 64h,http://www.ncbi.nlm.nih.gov/pubmed/24945527,NA,NA,
Microbes,"down by P. aeruginosa at 12h, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25569229,NA,NA,
Microbes,"down by P. aeruginosa at 4h, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25569229,NA,NA,
Microbes,"down by P. aeruginosa at 8h, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25569229,NA,NA,
Microbes,down by P. luminescens (Wong),http://www.ncbi.nlm.nih.gov/pubmed/17875205,NA,NA,
Microbes,"down by Pathogens: E. faecalis, E. carotovora, S. marcescens, P. luminescens",http://www.ncbi.nlm.nih.gov/pubmed/17875205,NA,NA,
Microbes,down by S. marcescens (Wong),http://www.ncbi.nlm.nih.gov/pubmed/17875205,NA,NA,
Mutants,"down by skn-1 mutant, independent of sodium arsenite",http://www.ncbi.nlm.nih.gov/pubmed/19575768,NA,NA,
Mutants,"down by skn-1 mutant, normal culture",http://www.ncbi.nlm.nih.gov/pubmed/19575768,NA,NA,
Mutants,"down by skn-1 mutant, UP by sodium arsenite",http://www.ncbi.nlm.nih.gov/pubmed/19575768,NA,NA,
Mutants,"down by skn-1 mutant, UP by tert-butyl hydrogen peroxide",http://www.ncbi.nlm.nih.gov/pubmed/19575768,NA,NA,
Mutants,down by skn-1 under daf-2 mutant,http://www.ncbi.nlm.nih.gov/pubmed/25517099,NA,NA,
Mutants,down by smg-2 depletion,http://www.ncbi.nlm.nih.gov/pubmed/23828042,NA,NA,
Mutants,down by smgl-1 depletion,http://www.ncbi.nlm.nih.gov/pubmed/23828042,NA,NA,
Mutants,down by smgl-2 depletion,http://www.ncbi.nlm.nih.gov/pubmed/23828042,NA,NA,
DAF/Insulin/food,"down by starvation, all stages (Gilst)",http://www.ncbi.nlm.nih.gov/pubmed/16157872,NA,NA,
DAF/Insulin/food,"down by starvation, L4/adults (Gilst)",http://www.ncbi.nlm.nih.gov/pubmed/16157872,NA,NA,
Mutants,"down by tbx-2(bx59) mutant, embryos",http://www.ncbi.nlm.nih.gov/pubmed/23595631,NA,NA,
Chemicals/stress,down by tert-butyl hydrogen peroxide (Oliveira),http://www.ncbi.nlm.nih.gov/pubmed/19575768,NA,NA,
DAF/Insulin/food,"down by TGFbeta, adults",http://www.ncbi.nlm.nih.gov/pubmed/17900898,NA,NA,
Mutants,down by wdr-23 mutant,http://www.ncbi.nlm.nih.gov/pubmed/23555279,NA,NA,
Chemicals/stress,down by X-ray at 2h,http://www.ncbi.nlm.nih.gov/pubmed/18627611,NA,NA,
Microbes,down D. coniospora 12 h (cDNA),http://www.ncbi.nlm.nih.gov/pubmed/18636113,NA,NA,
Microbes,"Down D. coniospora 12h, cDNAArray",http://www.ncbi.nlm.nih.gov/pubmed/21602919,NA,NA,
Microbes,"Down D. coniospora 12h, RNASeq",http://www.ncbi.nlm.nih.gov/pubmed/21602919,NA,NA,
Microbes,down D. coniospora 24 h (cDNA),http://www.ncbi.nlm.nih.gov/pubmed/18636113,NA,NA,
Microbes,down D. coniospora 24 h (oligo),http://www.ncbi.nlm.nih.gov/pubmed/18636113,NA,NA,
Microbes,"Down E. faecalis 24h, RNASeq",http://www.ncbi.nlm.nih.gov/pubmed/21602919,NA,NA,
Microbes,"Down E. faecalis 24h, TillingArray",http://www.ncbi.nlm.nih.gov/pubmed/21602919,NA,NA,
Microbes,"Down Harposporium 24h, RNASeq",http://www.ncbi.nlm.nih.gov/pubmed/21602919,NA,NA,
DAF/Insulin/food,"down in abundance at day 1 by daf-16 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
DAF/Insulin/food,"down in abundance at day 1 by daf-2 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
Mutants,"down in abundance at day 1 by hsf-1 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
DAF/Insulin/food,"down in abundance at day 22 by daf-2 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
Development/Dauer/Aging,"down in abundance day 22 vs. day 1 under daf-2 mutant, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
Development/Dauer/Aging,"down in abundance day 22 vs. day 1, proteomics",http://www.ncbi.nlm.nih.gov/pubmed/25957690,NA,NA,
Development/Dauer/Aging,"down in daf-2 mutant and duaer, SAGE",http://www.ncbi.nlm.nih.gov/pubmed/17543485,NA,NA,
Development/Dauer/Aging,down in dauer vs. mix stage,http://www.ncbi.nlm.nih.gov/pubmed/15837805,NA,NA,
Development/Dauer/Aging,"down in long-live animals, concordant with longevity",http://www.ncbi.nlm.nih.gov/pubmed/22021389,NA,NA,
